Task,Method,Feature,SelectionEvents,RepeatsSelected,MeanRank,Repeats,RepeatSelectionFrequency
GSE41849_MS,SNN-FS,probe_2390254,3,3,3.0,50,0.06
GSE41849_MS,SNN-FS,probe_3660181,3,3,4.333333333333333,50,0.06
GSE41849_MS,SNN-FS,probe_2548709,3,3,5.0,50,0.06
GSE41849_MS,SNN-FS,probe_2948932,3,3,5.333333333333333,50,0.06
GSE41849_MS,SNN-FS,probe_2398543,3,3,6.0,50,0.06
GSE41849_MS,SNN-FS,probe_2647111,3,3,6.333333333333333,50,0.06
GSE41849_MS,SNN-FS,probe_2454592,3,3,6.666666666666667,50,0.06
GSE41849_MS,SNN-FS,probe_2903224,3,3,7.0,50,0.06
GSE41849_MS,SNN-FS,probe_3835816,3,3,7.0,50,0.06
GSE41849_MS,SNN-FS,probe_2775995,3,3,7.666666666666667,50,0.06
GSE41849_MS,SNN-FS,probe_2334170,3,3,8.0,50,0.06
GSE41849_MS,SNN-FS,probe_2779488,3,3,8.0,50,0.06
GSE41849_MS,SNN-FS,probe_2863207,3,3,8.333333333333334,50,0.06
GSE41849_MS,SNN-FS,probe_2854809,3,3,9.0,50,0.06
GSE41849_MS,SNN-FS,probe_3404036,3,3,9.666666666666666,50,0.06
GSE41849_MS,SNN-FS,probe_3556571,2,2,2.5,50,0.04
GSE41849_MS,SNN-FS,probe_3470195,2,2,4.5,50,0.04
GSE41849_MS,SNN-FS,probe_2409070,2,2,5.0,50,0.04
GSE41849_MS,SNN-FS,probe_4045599,2,2,5.0,50,0.04
GSE41849_MS,SNN-FS,probe_2902430,2,2,6.5,50,0.04
GSE41849_MS,SNN-FS,probe_3571928,2,2,6.5,50,0.04
GSE41849_MS,SNN-FS,probe_2514308,2,2,7.0,50,0.04
GSE41849_MS,SNN-FS,probe_3404532,2,2,7.0,50,0.04
GSE41849_MS,SNN-FS,probe_3046682,2,2,7.5,50,0.04
GSE41849_MS,SNN-FS,probe_3177864,2,2,7.5,50,0.04
GSE41849_MS,SNN-FS,probe_3874605,2,2,7.5,50,0.04
GSE41849_MS,SNN-FS,probe_4037672,2,2,7.5,50,0.04
GSE41849_MS,SNN-FS,probe_2403262,2,2,8.0,50,0.04
GSE41849_MS,SNN-FS,probe_2859396,2,2,8.0,50,0.04
GSE41849_MS,SNN-FS,probe_2930809,2,2,8.0,50,0.04
GSE41849_MS,SNN-FS,probe_3150316,2,2,9.0,50,0.04
GSE41849_MS,SNN-FS,probe_2398823,1,1,2.0,50,0.02
GSE41849_MS,SNN-FS,probe_3320131,1,1,2.0,50,0.02
GSE41849_MS,SNN-FS,probe_3835036,1,1,2.0,50,0.02
GSE41849_MS,SNN-FS,probe_2363853,1,1,3.0,50,0.02
GSE41849_MS,SNN-FS,probe_2390309,1,1,3.0,50,0.02
GSE41849_MS,SNN-FS,probe_3674895,1,1,3.0,50,0.02
GSE41849_MS,SNN-FS,probe_3935487,1,1,3.0,50,0.02
GSE41849_MS,SNN-FS,probe_3333249,1,1,4.0,50,0.02
GSE41849_MS,SNN-FS,probe_4048242,1,1,4.0,50,0.02
