Task,Repeat,Method,Metric,RMSE,MAE,AUROC,AUPRC,SourceRun,Fold,Accuracy,BalancedAccuracy,Dataset,Cohort,TaskType,OutcomeDescription
KARE_STATUS,28,LongGroupLasso,RMSE,0.7266899519107926,0.6171109456614127,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,28,MutualInfo,RMSE,0.7410388772675399,0.6387263860366291,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,28,OutcomeSNN-FS,RMSE,0.7287903701075383,0.6194665961467907,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,28,RandomForest,RMSE,0.724908807044906,0.6175343024714711,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,28,SNN-FS,RMSE,0.726032556305766,0.614944270022028,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,28,StabilitySelection,RMSE,0.721229005328875,0.6110432419588402,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,28,Stabl-RP,RMSE,0.7256940618566642,0.6170153925983214,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,28,mRMR,RMSE,0.7270695637649797,0.6187301486025725,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,29,Boruta,RMSE,0.7274133123391524,0.6190709971218548,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,29,ElasticNet,RMSE,0.7231612631576995,0.6129435992737291,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,29,LLSS,RMSE,0.7356908408964786,0.6291291276483597,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,29,Lasso,RMSE,0.7259061140807788,0.6152367534625571,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,29,LongGroupLasso,RMSE,0.7265532672369609,0.6166068053101654,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,29,MutualInfo,RMSE,0.7409587333748682,0.639071307718756,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,29,OutcomeSNN-FS,RMSE,0.7237679199506292,0.6161065598746304,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,29,RandomForest,RMSE,0.7275409386008731,0.6199748330426638,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,29,SNN-FS,RMSE,0.7225095915891419,0.6122518000509511,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,29,StabilitySelection,RMSE,0.7284066659085829,0.6173597035982943,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,29,Stabl-RP,RMSE,0.7271402910913075,0.6191241720140633,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,29,mRMR,RMSE,0.7275455546476158,0.619645450369321,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,30,Boruta,RMSE,0.73517191910603,0.6279022480729702,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,30,ElasticNet,RMSE,0.722225017976292,0.6112925444553918,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,30,LLSS,RMSE,0.7367866040897496,0.6306265007960593,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,30,Lasso,RMSE,0.7265227565515763,0.6153271366679499,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,30,LongGroupLasso,RMSE,0.734671866325151,0.6243997270699501,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,30,MutualInfo,RMSE,0.7472181469150585,0.6442003421050976,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,30,OutcomeSNN-FS,RMSE,0.7336711695460904,0.6227378893697338,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,30,RandomForest,RMSE,0.7365692353466263,0.6271680300403487,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,30,SNN-FS,RMSE,0.7282773175219501,0.6173959449181464,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,30,StabilitySelection,RMSE,0.7252492181995616,0.6149309568626541,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,30,Stabl-RP,RMSE,0.7326680401824495,0.6242733562951058,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,30,mRMR,RMSE,0.7375644911772812,0.6278639267674421,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,31,Boruta,RMSE,0.7271459624121848,0.6196053283650816,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,31,ElasticNet,RMSE,0.7234304182333995,0.6134187137405868,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,31,LLSS,RMSE,0.7365454492249638,0.6317168090722256,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,31,Lasso,RMSE,0.7228264742450157,0.6100103237450551,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,31,LongGroupLasso,RMSE,0.7232575755325465,0.6136109630281464,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,31,MutualInfo,RMSE,0.7439894049338203,0.6394934515364831,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,31,OutcomeSNN-FS,RMSE,0.725775332758856,0.6148369460576449,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,31,RandomForest,RMSE,0.7263341767616811,0.6183509153749815,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,31,SNN-FS,RMSE,0.7290475590988349,0.6202027034198347,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
KARE_STATUS,31,StabilitySelection,RMSE,0.7244652314675952,0.6140114949358232,,,benchmark_full50,,,,KARE,Korea KARE,regression,Longitudinal status score
