Scope,TaskType,Metric,MethodA,MethodB,MeanDifference_AminusB_oriented,MedianDifference_AminusB_oriented,NPairedRepeats,PValue,PValueHolmWithinTask
PE,classification,AUROC,Stabl-RP,MutualInfo,0.01882716049382715,0.01851851851851849,50,0.12122793145638325,1.0
PE,classification,AUROC,Stabl-RP,Boruta,-0.031481481481481485,-0.021604938271605034,50,0.0010469603151045733,0.06491153953648354
PE,classification,AUROC,Stabl-RP,mRMR,-0.04370370370370372,-0.04012345679012336,50,9.61414387062723e-05,0.006633759270732789
PE,classification,AUROC,Stabl-RP,SNN-FS,-0.07740740740740742,-0.08179012345679004,50,4.1195016775540564e-07,3.460381409145407e-05
PE,classification,AUROC,Stabl-RP,OutcomeSNN-FS,-0.01888888888888888,-0.016975308641975384,50,0.0839670606489354,1.0
PE,classification,AUROC,Stabl-RP,glmmLasso,-0.07477160493827162,-0.08464506172839514,50,9.772863407420118e-09,8.697848432603905e-07
PE,classification,AUROC,Stabl-RP,PGEE,-0.02643827160493829,-0.024537037037037135,50,0.012931948668784443,0.5819376900952999
PE,classification,AUROC,LongGroupLasso,LLSS,0.0288888888888889,0.041666666666666685,50,0.0014676956664462853,0.08806173998677712
PE,classification,AUROC,LongGroupLasso,RandomForest,0.03481481481481482,0.027777777777777846,50,0.004141770208557663,0.2319391316792291
PE,classification,AUROC,LongGroupLasso,MutualInfo,0.09641975308641974,0.08487654320987659,50,7.574868726616273e-09,6.817381853954645e-07
PE,classification,AUROC,LongGroupLasso,Boruta,0.046111111111111096,0.033950617283950546,50,0.0008084006303962881,0.05092923971496615
PE,classification,AUROC,LongGroupLasso,mRMR,0.033888888888888885,0.023148148148148084,50,0.002839202192856112,0.16751292937851062
PE,classification,AUROC,LongGroupLasso,SNN-FS,0.00018518518518517268,0.007716049382716028,50,0.7832117011269837,1.0
PE,classification,AUROC,LongGroupLasso,OutcomeSNN-FS,0.05870370370370371,0.05555555555555558,50,1.3083183025916136e-05,0.0009812387269437103
PE,classification,AUROC,LongGroupLasso,glmmLasso,0.002820987654320977,0.0012345679012346067,50,0.9923668279164506,1.0
PE,classification,AUROC,LongGroupLasso,PGEE,0.05115432098765431,0.05169753086419748,50,1.6896629077223224e-05,0.0012503505517145186
PE,classification,AUROC,LLSS,RandomForest,0.005925925925925917,0.013888888888888895,50,0.5656743871980967,1.0
PE,classification,AUROC,LLSS,MutualInfo,0.06753086419753085,0.06481481481481483,50,2.8638998609312294e-06,0.00022911198887449834
PE,classification,AUROC,LLSS,Boruta,0.017222222222222205,5.551115123125783e-17,50,0.21368779080115785,1.0
PE,classification,AUROC,LLSS,mRMR,0.00499999999999998,-0.012345679012345734,50,0.8095082180505171,1.0
PE,classification,AUROC,LLSS,SNN-FS,-0.028703703703703728,-0.03549382716049382,50,0.015211461013412706,0.669304284590159
PE,classification,AUROC,LLSS,OutcomeSNN-FS,0.02981481481481482,0.01851851851851849,50,0.03976129482790491,1.0
PE,classification,AUROC,LLSS,glmmLasso,-0.026067901234567925,-0.04020061728395069,50,0.012213348101271393,0.5618140126584841
PE,classification,AUROC,LLSS,PGEE,0.022265432098765404,0.018981481481481488,50,0.03096514331620055,1.0
PE,classification,AUROC,RandomForest,MutualInfo,0.06160493827160493,0.05864197530864196,50,8.711502767810203e-06,0.0006620742103535754
PE,classification,AUROC,RandomForest,Boruta,0.011296296296296287,0.007716049382716084,50,0.3982556828232745,1.0
PE,classification,AUROC,RandomForest,mRMR,-0.0009259259259259367,-0.003086419753086378,50,0.9884461586457715,1.0
PE,classification,AUROC,RandomForest,SNN-FS,-0.03462962962962965,-0.024691358024691357,50,0.004653195392766806,0.2466193558166407
PE,classification,AUROC,RandomForest,OutcomeSNN-FS,0.0238888888888889,0.01851851851851849,50,0.05677838721269526,1.0
PE,classification,AUROC,RandomForest,glmmLasso,-0.03199382716049384,-0.03433641975308649,50,0.005951456792424824,0.303524296413666
PE,classification,AUROC,RandomForest,PGEE,0.016339506172839486,0.0251543209876543,50,0.2866420365460076,1.0
PE,classification,AUROC,MutualInfo,Boruta,-0.05030864197530864,-0.06327160493827166,50,6.63211457499922e-05,0.004775122493999438
PE,classification,AUROC,MutualInfo,mRMR,-0.06253086419753086,-0.06327160493827161,50,3.083625174097973e-07,2.621081397983277e-05
PE,classification,AUROC,MutualInfo,SNN-FS,-0.09623456790123458,-0.10185185185185186,50,4.5291623238086e-08,3.8950795984753965e-06
PE,classification,AUROC,MutualInfo,OutcomeSNN-FS,-0.03771604938271603,-0.04012345679012347,50,0.008764805175750637,0.42071064843603057
PE,classification,AUROC,MutualInfo,glmmLasso,-0.09359876543209875,-0.10432098765432096,50,1.2871659293978155e-10,1.1713209957520121e-08
PE,classification,AUROC,MutualInfo,PGEE,-0.04526543209876544,-0.05462962962962964,50,0.00044981649317315186,0.02923807205625487
PE,classification,AUROC,Boruta,mRMR,-0.012222222222222223,0.01080246913580235,50,0.5605427485992295,1.0
PE,classification,AUROC,Boruta,SNN-FS,-0.045925925925925926,-0.06172839506172839,50,0.0004579086775255927,0.029306155361637932
PE,classification,AUROC,Boruta,OutcomeSNN-FS,0.012592592592592614,0.010802469135802517,50,0.16299981223227933,1.0
PE,classification,AUROC,Boruta,glmmLasso,-0.04329012345679013,-0.041358024691358075,50,0.0001778852638985029,0.012096197945098197
PE,classification,AUROC,Boruta,PGEE,0.0050432098765432,0.0019290123456788821,50,0.6806447467771797,1.0
PE,classification,AUROC,mRMR,SNN-FS,-0.03370370370370371,-0.03703703703703709,50,0.004466926745431823,0.2412140442533184
PE,classification,AUROC,mRMR,OutcomeSNN-FS,0.024814814814814835,0.020061728395061706,50,0.028772104640722013,1.0
PE,classification,AUROC,mRMR,glmmLasso,-0.031067901234567902,-0.031790123456790054,50,0.004206930196575554,0.2319391316792291
PE,classification,AUROC,mRMR,PGEE,0.017265432098765424,0.015123456790123502,50,0.09513333936720869,1.0
PE,classification,AUROC,SNN-FS,OutcomeSNN-FS,0.058518518518518546,0.050925925925925986,50,6.242720333563351e-06,0.00048693218601794137
PE,classification,AUROC,SNN-FS,glmmLasso,0.002635802469135804,0.000694444444444331,50,0.969474172425139,1.0
PE,classification,AUROC,SNN-FS,PGEE,0.05096913580246913,0.06041666666666662,50,2.4281497463363166e-05,0.0017725493148255111
PE,classification,AUROC,OutcomeSNN-FS,glmmLasso,-0.05588271604938275,-0.057638888888888906,50,6.358623311442102e-06,0.0004896139949810419
PE,classification,AUROC,OutcomeSNN-FS,PGEE,-0.007549382716049413,-0.003935185185185153,50,0.5210251168620434,1.0
PE,classification,AUROC,glmmLasso,PGEE,0.04833333333333332,0.043749999999999956,50,1.0589358093697844e-06,8.577380055895254e-05
PE_LOPE_MATCHED,classification,AUROC,Lasso,ElasticNet,0.013076923076923081,0.002136752136752129,50,0.34201573889985204,1.0
PE_LOPE_MATCHED,classification,AUROC,Lasso,StabilitySelection,0.0076068376068376044,0.017094017094016978,50,0.4690268276412226,1.0
PE_LOPE_MATCHED,classification,AUROC,Lasso,Stabl-RP,0.029401709401709383,0.021367521367521403,50,0.009669192727394471,0.41577528727796226
PE_LOPE_MATCHED,classification,AUROC,Lasso,LongGroupLasso,-0.04863247863247864,-0.047008547008547064,50,0.0008761160962168244,0.04643415309949169
PE_LOPE_MATCHED,classification,AUROC,Lasso,LLSS,-0.05316239316239317,-0.051282051282051266,50,3.810753933453512e-05,0.0024007749780757125
PE_LOPE_MATCHED,classification,AUROC,Lasso,RandomForest,0.014871794871794868,0.019230769230769218,50,0.0893917845857444,1.0
PE_LOPE_MATCHED,classification,AUROC,Lasso,MutualInfo,0.033589743589743586,0.03632478632478642,50,0.004169418233192386,0.18762382049365736
PE_LOPE_MATCHED,classification,AUROC,Lasso,Boruta,0.02042735042735043,0.029914529914529864,50,0.038369864591330544,1.0
PE_LOPE_MATCHED,classification,AUROC,Lasso,mRMR,-0.04623931623931625,-0.05128205128205121,50,0.0002311451825375488,0.013406420587177831
PE_LOPE_MATCHED,classification,AUROC,Lasso,SNN-FS,0.017777777777777778,0.019230769230769218,50,0.19248310203393793,1.0
PE_LOPE_MATCHED,classification,AUROC,Lasso,OutcomeSNN-FS,0.05829059829059828,0.055555555555555525,50,1.7971017495990198e-06,0.00014197103821832256
PE_LOPE_MATCHED,classification,AUROC,Lasso,glmmLasso,-0.045491452991452984,-0.04839743589743589,50,0.0002409992117797799,0.013736955071447454
PE_LOPE_MATCHED,classification,AUROC,Lasso,PGEE,0.00117521367521369,0.00042735042735048134,50,0.9230969889487787,1.0
PE_LOPE_MATCHED,classification,AUROC,ElasticNet,StabilitySelection,-0.005470085470085477,-0.006410256410256443,50,0.9807454669303926,1.0
PE_LOPE_MATCHED,classification,AUROC,ElasticNet,Stabl-RP,0.0163247863247863,0.019230769230769162,50,0.129598176743981,1.0
PE_LOPE_MATCHED,classification,AUROC,ElasticNet,LongGroupLasso,-0.06170940170940172,-0.07051282051282054,50,6.162320766154745e-05,0.003820638875015942
PE_LOPE_MATCHED,classification,AUROC,ElasticNet,LLSS,-0.06623931623931625,-0.0641025641025641,50,8.520289658169315e-05,0.005112173794901589
PE_LOPE_MATCHED,classification,AUROC,ElasticNet,RandomForest,0.0017948717948717851,0.004273504273504314,50,0.7980834398802312,1.0
PE_LOPE_MATCHED,classification,AUROC,ElasticNet,MutualInfo,0.02051282051282051,0.021367521367521347,50,0.1621750179127821,1.0
PE_LOPE_MATCHED,classification,AUROC,ElasticNet,Boruta,0.007350427350427349,-0.002136752136752129,50,0.557248072993292,1.0
PE_LOPE_MATCHED,classification,AUROC,ElasticNet,mRMR,-0.05931623931623932,-0.05982905982905978,50,7.999864525674733e-06,0.0005679903813229061
PE_LOPE_MATCHED,classification,AUROC,ElasticNet,SNN-FS,0.004700854700854696,0.006410256410256443,50,0.8355621547550968,1.0
PE_LOPE_MATCHED,classification,AUROC,ElasticNet,OutcomeSNN-FS,0.0452136752136752,0.03846153846153849,50,0.00033547548879639253,0.01845115188380159
PE_LOPE_MATCHED,classification,AUROC,ElasticNet,glmmLasso,-0.05856837606837605,-0.05950854700854702,50,3.042456945163326e-05,0.001982992829951279
PE_LOPE_MATCHED,classification,AUROC,ElasticNet,PGEE,-0.011901709401709391,-0.02264957264957257,50,0.4257995032944296,1.0
PE_LOPE_MATCHED,classification,AUROC,StabilitySelection,Stabl-RP,0.021794871794871776,0.03205128205128199,50,0.032083806144201595,1.0
PE_LOPE_MATCHED,classification,AUROC,StabilitySelection,LongGroupLasso,-0.05623931623931625,-0.05128205128205132,50,7.55708864782005e-05,0.0046098240751702305
PE_LOPE_MATCHED,classification,AUROC,StabilitySelection,LLSS,-0.06076923076923077,-0.04914529914529919,50,0.0003112759406563327,0.01743145267675463
PE_LOPE_MATCHED,classification,AUROC,StabilitySelection,RandomForest,0.0072649572649572626,0.010683760683760646,50,0.49307470079254856,1.0
PE_LOPE_MATCHED,classification,AUROC,StabilitySelection,MutualInfo,0.02598290598290599,0.02564102564102566,50,0.04619203597038605,1.0
PE_LOPE_MATCHED,classification,AUROC,StabilitySelection,Boruta,0.012820512820512825,0.010683760683760646,50,0.24444482298977166,1.0
PE_LOPE_MATCHED,classification,AUROC,StabilitySelection,mRMR,-0.05384615384615385,-0.03418803418803412,50,0.0012623620670713695,0.06438046542063984
PE_LOPE_MATCHED,classification,AUROC,StabilitySelection,SNN-FS,0.010170940170940175,0.021367521367521403,50,0.46309744690408305,1.0
PE_LOPE_MATCHED,classification,AUROC,StabilitySelection,OutcomeSNN-FS,0.05068376068376066,0.03418803418803418,50,0.0003905211801370849,0.021088143727402583
PE_LOPE_MATCHED,classification,AUROC,StabilitySelection,glmmLasso,-0.053098290598290576,-0.05320512820512824,50,0.00020197452389497924,0.011916496909803774
PE_LOPE_MATCHED,classification,AUROC,StabilitySelection,PGEE,-0.006431623931623915,-0.02158119658119656,50,0.39025952680776843,1.0
PE_LOPE_MATCHED,classification,AUROC,Stabl-RP,LongGroupLasso,-0.078034188034188,-0.08333333333333331,50,2.0567994397248645e-07,1.6660075461771404e-05
PE_LOPE_MATCHED,classification,AUROC,Stabl-RP,LLSS,-0.08256410256410256,-0.07264957264957261,50,1.1115575139515439e-07,9.11477161440266e-06
PE_LOPE_MATCHED,classification,AUROC,Stabl-RP,RandomForest,-0.014529914529914511,-0.01495726495726496,50,0.2100440237153246,1.0
PE_LOPE_MATCHED,classification,AUROC,Stabl-RP,MutualInfo,0.00418803418803421,-0.006410256410256443,50,0.8383808854231318,1.0
PE_LOPE_MATCHED,classification,AUROC,Stabl-RP,Boruta,-0.00897435897435895,-0.006410256410256332,50,0.6851262948319978,1.0
PE_LOPE_MATCHED,classification,AUROC,Stabl-RP,mRMR,-0.07564102564102561,-0.06410256410256404,50,9.36643858454414e-08,7.774144025171637e-06
PE_LOPE_MATCHED,classification,AUROC,Stabl-RP,SNN-FS,-0.011623931623931603,-0.02777777777777768,50,0.12360775422361331,1.0
PE_LOPE_MATCHED,classification,AUROC,Stabl-RP,OutcomeSNN-FS,0.028888888888888905,0.010683760683760701,50,0.020174017430896266,0.8473087320976431
PE_LOPE_MATCHED,classification,AUROC,Stabl-RP,glmmLasso,-0.07489316239316236,-0.07756410256410251,50,3.0854181432005134e-09,2.776876328880462e-07
PE_LOPE_MATCHED,classification,AUROC,Stabl-RP,PGEE,-0.028226495726495687,-0.02264957264957268,50,0.037166605079788084,1.0
PE_LOPE_MATCHED,classification,AUROC,LongGroupLasso,LLSS,-0.0045299145299145275,-0.0021367521367521847,50,0.6569759226440789,1.0
PE_LOPE_MATCHED,classification,AUROC,LongGroupLasso,RandomForest,0.0635042735042735,0.053418803418803396,50,1.0709401809014535e-05,0.0007496581266310175
PE_LOPE_MATCHED,classification,AUROC,LongGroupLasso,MutualInfo,0.08222222222222224,0.0747863247863248,50,2.7865303204743395e-06,0.00021734936499699848
PE_LOPE_MATCHED,classification,AUROC,LongGroupLasso,Boruta,0.06905982905982906,0.06623931623931623,50,3.004534590835271e-05,0.001982992829951279
PE_LOPE_MATCHED,classification,AUROC,LongGroupLasso,mRMR,0.002393162393162397,0.021367521367521403,50,0.44362360385094823,1.0
PE_LOPE_MATCHED,classification,AUROC,LongGroupLasso,SNN-FS,0.06641025641025641,0.06623931623931623,50,5.317231415328233e-06,0.0004041095875649457
PE_LOPE_MATCHED,classification,AUROC,LongGroupLasso,OutcomeSNN-FS,0.10692307692307691,0.10897435897435892,50,7.559736441227702e-09,6.652568068280378e-07
PE_LOPE_MATCHED,classification,AUROC,LongGroupLasso,glmmLasso,0.003141025641025661,0.007264957264957239,50,0.7282006535758153,1.0
PE_LOPE_MATCHED,classification,AUROC,LongGroupLasso,PGEE,0.04980769230769232,0.04337606837606839,50,0.007380741603101981,0.3247526305364872
PE_LOPE_MATCHED,classification,AUROC,LLSS,RandomForest,0.06803418803418804,0.0641025641025641,50,7.644918073024274e-06,0.000558079019330772
PE_LOPE_MATCHED,classification,AUROC,LLSS,MutualInfo,0.08675213675213676,0.0641025641025641,50,1.7189804564557565e-08,1.4783231925519505e-06
PE_LOPE_MATCHED,classification,AUROC,LLSS,Boruta,0.0735897435897436,0.06623931623931623,50,8.917855064911573e-08,7.490998254525722e-06
PE_LOPE_MATCHED,classification,AUROC,LLSS,mRMR,0.006923076923076924,0.010683760683760701,50,0.5774566299775865,1.0
PE_LOPE_MATCHED,classification,AUROC,LLSS,SNN-FS,0.07094017094017095,0.05555555555555558,50,6.23103540689238e-06,0.0004610966201100361
PE_LOPE_MATCHED,classification,AUROC,LLSS,OutcomeSNN-FS,0.11145299145299145,0.12179487179487186,50,1.6533685441839901e-09,1.504565375207431e-07
PE_LOPE_MATCHED,classification,AUROC,LLSS,glmmLasso,0.0076709401709401884,0.015918803418803418,50,0.43191110415215306,1.0
PE_LOPE_MATCHED,classification,AUROC,LLSS,PGEE,0.05433760683760685,0.06153846153846154,50,0.0022762251098509267,0.10470635505314263
PE_LOPE_MATCHED,classification,AUROC,RandomForest,MutualInfo,0.01871794871794872,0.012820512820512886,50,0.1333042280577463,1.0
PE_LOPE_MATCHED,classification,AUROC,RandomForest,Boruta,0.005555555555555564,0.010683760683760757,50,0.4427800266727888,1.0
PE_LOPE_MATCHED,classification,AUROC,RandomForest,mRMR,-0.061111111111111116,-0.0641025641025641,50,1.5101205049460982e-05,0.0010268819433633467
PE_LOPE_MATCHED,classification,AUROC,RandomForest,SNN-FS,0.002905982905982911,-0.004273504273504369,50,0.8035874522295334,1.0
PE_LOPE_MATCHED,classification,AUROC,RandomForest,OutcomeSNN-FS,0.04341880341880342,0.03418803418803418,50,0.0014918631131979104,0.07459315565989552
PE_LOPE_MATCHED,classification,AUROC,RandomForest,glmmLasso,-0.06036324786324784,-0.07179487179487176,50,3.381753410509024e-05,0.0021643221827257753
PE_LOPE_MATCHED,classification,AUROC,RandomForest,PGEE,-0.013696581196581174,-0.018589743589743524,50,0.29491838813818494,1.0
PE_LOPE_MATCHED,classification,AUROC,MutualInfo,Boruta,-0.013162393162393158,-0.0021367521367521847,50,0.4924278175286284,1.0
PE_LOPE_MATCHED,classification,AUROC,MutualInfo,mRMR,-0.07982905982905983,-0.0854700854700855,50,6.098186047076683e-06,0.00045736395353075123
PE_LOPE_MATCHED,classification,AUROC,MutualInfo,SNN-FS,-0.01581196581196581,-0.02136752136752129,50,0.23886151379342224,1.0
PE_LOPE_MATCHED,classification,AUROC,MutualInfo,OutcomeSNN-FS,0.02470085470085469,0.021367521367521458,50,0.04242152843838459,1.0
PE_LOPE_MATCHED,classification,AUROC,MutualInfo,glmmLasso,-0.07908119658119657,-0.07521367521367522,50,4.945666454148068e-08,4.2038164860258576e-06
PE_LOPE_MATCHED,classification,AUROC,MutualInfo,PGEE,-0.032414529914529894,-0.028846153846153855,50,0.052989788310034314,1.0
PE_LOPE_MATCHED,classification,AUROC,Boruta,mRMR,-0.06666666666666667,-0.06837606837606847,50,5.06948214776409e-06,0.00039035012537783493
PE_LOPE_MATCHED,classification,AUROC,Boruta,SNN-FS,-0.0026495726495726524,-0.004273504273504314,50,0.6870123907939223,1.0
PE_LOPE_MATCHED,classification,AUROC,Boruta,OutcomeSNN-FS,0.03786324786324785,0.04914529914529908,50,0.0019433581397422578,0.09133783256788612
PE_LOPE_MATCHED,classification,AUROC,Boruta,glmmLasso,-0.0659188034188034,-0.06645299145299144,50,1.4543591948523726e-06,0.00011634873558818981
PE_LOPE_MATCHED,classification,AUROC,Boruta,PGEE,-0.019252136752136738,-0.023076923076922995,50,0.0857934137886982,1.0
PE_LOPE_MATCHED,classification,AUROC,mRMR,SNN-FS,0.064017094017094,0.059829059829059894,50,1.474420591090696e-05,0.0010173502078525802
PE_LOPE_MATCHED,classification,AUROC,mRMR,OutcomeSNN-FS,0.10452991452991452,0.1111111111111111,50,1.6486078603737958e-08,1.4342888385252023e-06
PE_LOPE_MATCHED,classification,AUROC,mRMR,glmmLasso,0.0007478632478632652,0.005341880341880323,50,0.9085978224870299,1.0
PE_LOPE_MATCHED,classification,AUROC,mRMR,PGEE,0.047414529914529935,0.05427350427350436,50,0.0011471783973160399,0.059653276660434074
PE_LOPE_MATCHED,classification,AUROC,SNN-FS,OutcomeSNN-FS,0.04051282051282051,0.03418803418803412,50,0.0017881905452521516,0.08583314617210328
PE_LOPE_MATCHED,classification,AUROC,SNN-FS,glmmLasso,-0.06326923076923077,-0.07297008547008543,50,7.665460980248243e-06,0.000558079019330772
PE_LOPE_MATCHED,classification,AUROC,SNN-FS,PGEE,-0.01660256410256409,-0.018589743589743524,50,0.16894543769307047,1.0
PE_LOPE_MATCHED,classification,AUROC,OutcomeSNN-FS,glmmLasso,-0.10378205128205126,-0.09668803418803423,50,4.252640137236981e-09,3.784849722140913e-07
PE_LOPE_MATCHED,classification,AUROC,OutcomeSNN-FS,PGEE,-0.057115384615384596,-0.05950854700854702,50,2.82830745792495e-05,0.0018949659968097166
PE_LOPE_MATCHED,classification,AUROC,glmmLasso,PGEE,0.04666666666666667,0.036111111111111094,50,0.0015686736398453304,0.07686500835242119
TRA,regression,RMSE,Lasso,ElasticNet,0.00823231773015511,0.007308995524284212,50,0.0001778852638985029,0.0060480989725490986
TRA,regression,RMSE,Lasso,StabilitySelection,-0.003539406144482995,-0.001480409107103231,50,0.18444897927691706,1.0
TRA,regression,RMSE,Lasso,Stabl-RP,-0.02737834619480228,-0.02840117447698942,50,1.5631940186722204e-13,1.4225065569917206e-11
TRA,regression,RMSE,Lasso,LongGroupLasso,-0.023822403135830027,-0.02397069347223335,50,1.1368683772161603e-12,9.663381206337363e-11
TRA,regression,RMSE,Lasso,LLSS,-0.023413704791233364,-0.02397255407555554,50,4.9116266609416925e-12,3.83106879553452e-10
TRA,regression,RMSE,Lasso,RandomForest,-0.01649428397760401,-0.016574736197924822,50,1.507920117660433e-07,7.991976623600294e-06
TRA,regression,RMSE,Lasso,MutualInfo,-0.002589409322222207,-0.004152585588399926,50,0.26120880915335754,1.0
TRA,regression,RMSE,Lasso,Boruta,-0.014535203151155853,-0.0143826617473094,50,5.3406212785489515e-08,3.0441541287729024e-06
TRA,regression,RMSE,Lasso,mRMR,-0.022728887535574557,-0.020045291546296085,50,9.769962616701378e-14,9.086065233532281e-12
TRA,regression,RMSE,Lasso,SNN-FS,-0.0022978426076503845,-0.005012815809639859,50,0.1781010477908609,1.0
TRA,regression,RMSE,Lasso,OutcomeSNN-FS,-0.006577932751011173,-0.00813439292583451,50,0.001909205638362721,0.051548552235793466
TRA,regression,RMSE,Lasso,geeVerse,-0.015346634474055775,-0.014754478055685083,50,1.6183291151605772e-08,1.0033640513995579e-06
TRA,regression,RMSE,Lasso,glmmLasso,-0.02700970772571938,-0.024205608252361732,50,4.440892098500626e-14,4.307665335545607e-12
TRA,regression,RMSE,Lasso,PGEE,-0.023414617578666242,-0.01937707679319589,50,1.9539925233402755e-13,1.758593271006248e-11
TRA,regression,RMSE,ElasticNet,StabilitySelection,-0.011771723874638105,-0.012229494068582314,50,2.670359481982132e-06,0.0001174958172072138
TRA,regression,RMSE,ElasticNet,Stabl-RP,-0.03561066392495739,-0.03779969207457734,50,3.552713678800501e-15,3.659295089164516e-13
TRA,regression,RMSE,ElasticNet,LongGroupLasso,-0.03205472086598513,-0.03536585691900351,50,5.329070518200751e-15,5.329070518200751e-13
TRA,regression,RMSE,ElasticNet,LLSS,-0.03164602252138848,-0.03420357134982488,50,4.440892098500626e-14,4.307665335545607e-12
TRA,regression,RMSE,ElasticNet,RandomForest,-0.02472660170775912,-0.02586137651484277,50,1.3535839116229909e-12,1.1370104857633123e-10
TRA,regression,RMSE,ElasticNet,MutualInfo,-0.010821727052377317,-0.010007087539961046,50,0.0003378810943459598,0.010474313924724754
TRA,regression,RMSE,ElasticNet,Boruta,-0.022767520881310965,-0.02088100765554579,50,3.6770586575585185e-13,3.162270445500326e-11
TRA,regression,RMSE,ElasticNet,mRMR,-0.030961205265729666,-0.03164643504366893,50,1.7763568394002505e-15,1.865174681370263e-13
TRA,regression,RMSE,ElasticNet,SNN-FS,-0.010530160337805494,-0.009281435391089277,50,5.572207957271758e-07,2.7303818990631612e-05
TRA,regression,RMSE,ElasticNet,OutcomeSNN-FS,-0.014810250481166283,-0.015751164115253236,50,7.798730550234723e-08,4.2893018026290974e-06
TRA,regression,RMSE,ElasticNet,geeVerse,-0.023578952204210885,-0.02330040958229007,50,2.239985974483716e-12,1.7919887795869727e-10
TRA,regression,RMSE,ElasticNet,glmmLasso,-0.035242025455874494,-0.03734682083533525,50,3.552713678800501e-15,3.659295089164516e-13
TRA,regression,RMSE,ElasticNet,PGEE,-0.03164693530882135,-0.03093676983989957,50,3.552713678800501e-15,3.659295089164516e-13
TRA,regression,RMSE,StabilitySelection,Stabl-RP,-0.023838940050319283,-0.025132898802134984,50,1.6058265828178264e-12,1.332836063738796e-10
TRA,regression,RMSE,StabilitySelection,LongGroupLasso,-0.02028299699134703,-0.01923065152783765,50,3.40367733997482e-11,2.4846844581816185e-09
TRA,regression,RMSE,StabilitySelection,LLSS,-0.01987429864675037,-0.02184919510308736,50,2.2601653881793027e-10,1.559514117843719e-08
TRA,regression,RMSE,StabilitySelection,RandomForest,-0.012954877833121015,-0.013831254785294456,50,4.788532343980023e-06,0.00020111835844716097
TRA,regression,RMSE,StabilitySelection,MutualInfo,0.0009499968222607879,-0.000746856668948026,50,0.7018365959451138,1.0
TRA,regression,RMSE,StabilitySelection,Boruta,-0.010995797006672858,-0.009867876678765986,50,5.639617199193481e-05,0.0019738660197177182
TRA,regression,RMSE,StabilitySelection,mRMR,-0.01918948139109156,-0.019533453906330767,50,1.34718902700115e-11,1.023863660520874e-09
TRA,regression,RMSE,StabilitySelection,SNN-FS,0.0012415635368326105,-0.0008572893757530231,50,0.7887529519630228,1.0
TRA,regression,RMSE,StabilitySelection,OutcomeSNN-FS,-0.003038526606528178,-0.002981434060928434,50,0.13045894629165566,1.0
TRA,regression,RMSE,StabilitySelection,geeVerse,-0.011807228329572782,-0.009708567886472896,50,1.6455253124547653e-06,7.404863906046444e-05
TRA,regression,RMSE,StabilitySelection,glmmLasso,-0.023470301581236388,-0.02334883040076796,50,1.5448975432263978e-11,1.1586731574197984e-09
TRA,regression,RMSE,StabilitySelection,PGEE,-0.01987521143418325,-0.01944033435543091,50,1.5961560961841315e-09,1.0375014625196854e-07
TRA,regression,RMSE,Stabl-RP,LongGroupLasso,0.003555943058972253,0.002687188858466638,50,0.017101069545240932,0.3762235299953005
TRA,regression,RMSE,Stabl-RP,LLSS,0.003964641403568914,0.003754334331936837,50,0.004606102327862516,0.11054645586870038
TRA,regression,RMSE,Stabl-RP,RandomForest,0.01088406221719827,0.0112082341547598,50,1.9077969426462005e-08,1.1446781655877203e-06
TRA,regression,RMSE,Stabl-RP,MutualInfo,0.02478893687258007,0.026291612857789803,50,1.7763568394002505e-15,1.865174681370263e-13
TRA,regression,RMSE,Stabl-RP,Boruta,0.012843143043646426,0.013536483107464026,50,8.855280952957401e-10,5.9330382384814584e-08
TRA,regression,RMSE,Stabl-RP,mRMR,0.004649458659227723,0.004592144149447641,50,0.0010644297047850415,0.029804031733981162
TRA,regression,RMSE,Stabl-RP,SNN-FS,0.025080503587151894,0.025960530488283617,50,3.0020430585864233e-13,2.6417978915560525e-11
TRA,regression,RMSE,Stabl-RP,OutcomeSNN-FS,0.020800413443791105,0.019497353832770403,50,1.6058265828178264e-12,1.332836063738796e-10
TRA,regression,RMSE,Stabl-RP,geeVerse,0.012031711720746503,0.011932594938099284,50,1.9326371614170057e-09,1.2368877833068836e-07
TRA,regression,RMSE,Stabl-RP,glmmLasso,0.00036863846908289586,0.0014246576863902183,50,0.8332778036429911,1.0
TRA,regression,RMSE,Stabl-RP,PGEE,0.003963728616136035,0.003717710449043121,50,0.010261609457190346,0.23601701751537796
TRA,regression,RMSE,LongGroupLasso,LLSS,0.00040869834459666076,0.000105325062902617,50,0.7961309923635564,1.0
TRA,regression,RMSE,LongGroupLasso,RandomForest,0.007328119158226017,0.006186161236124588,50,2.5552926345540072e-05,0.0009454582747849827
TRA,regression,RMSE,LongGroupLasso,MutualInfo,0.02123299381360782,0.02266117014912039,50,3.6148861681795097e-12,2.8557600728618127e-10
TRA,regression,RMSE,LongGroupLasso,Boruta,0.009287199984674173,0.01137264262037796,50,5.070202146129077e-06,0.00020280808584516308
TRA,regression,RMSE,LongGroupLasso,mRMR,0.0010935156002554703,0.000368508105575982,50,0.42072286282100535,1.0
TRA,regression,RMSE,LongGroupLasso,SNN-FS,0.02152456052817964,0.02270347274047213,50,7.65609797781508e-12,5.895195442917611e-10
TRA,regression,RMSE,LongGroupLasso,OutcomeSNN-FS,0.01724447038481885,0.01703974515342155,50,5.610267805877811e-11,3.983290142173246e-09
